symbol,log2FC,FDR
ASMTL-AS1,-0.06410333333333318,0.5691475916867836
ASMTL-AS1,0.08951433333333281,0.6122016334070838
H1-10-AS1,0.11076333333333377,0.7622388650571005
LINC02447,-0.09365099999999948,0.3002219154640963
LINC02880,-0.11986866666666662,0.5870379728747925
FKBP1AP1,0.0036923333333329644,0.982869888423472
FKBP1AP1,-0.001279666666667012,0.9937262864156244
RPL26L1-AS1,-0.11066700000000074,0.4252085119632535
ATXN8OS,0.05847066666666745,0.7438020700145527
ATXN8OS,0.04019900000000032,0.7791838748330745
LINC00473,0.09442066666666671,0.298949667806637
RPS2P32,-0.2693843333333339,0.22790683238551201
RPS2P32,-0.2861450000000012,0.14872858274027909
HINT1,-0.5720610000000006,0.0640772746444594
RPL26L1-AS1,-0.04919600000000024,0.738716026767905
LOC389705,-0.3951969999999996,0.03765781004031907
LOC389705,-0.09023400000000015,0.5797150225205503
LINC00596,0.01235566666666621,0.8969109105768723
BICDL3P,0.1588696666666669,0.5607929643197556
TPH1,-0.054050666666666025,0.6426543810391262
LINC03147,0.255093,0.17613338428412104
LINC03147,-0.06776566666666684,0.7467150784957536
KCNQ1OT1,-0.13751033333333362,0.3907662238927485
TSIX,0.06420700000000013,0.7547151500876329
KCNIP4-IT1,0.25194033333333277,0.3454660903630341
DNM1P35,0.08308900000000019,0.24308229486353689
LILRP2,-0.012414333333333527,0.9386343501801813
HTR7P1,0.19450699999999976,0.41394655969687133
DISC2,0.09066033333333312,0.7324257262201017
NFYC-AS1,-0.07584033333333284,0.6623980495762916
NFYC-AS1,-0.15921200000000013,0.39596569229340056
KRT17P5,0.4229876666666659,0.3358658288401536
KRT17P5,0.3270063333333333,0.31231923906147924
TFAMP1,-0.1521480000000004,0.15203258427153185
TFAMP1,-0.1999256666666671,0.33124321469383883
MT1IP,-0.10028133333333322,0.436311936543279
OR6W1P,0.03993566666666748,0.7673754473737912
RPSAP9,-0.1603673333333333,0.5174304905102018
INGX,-0.10373199999999994,0.5161794238534605
INGX,-0.0485319999999998,0.06623026048252605
CDRT15P1,-0.07710966666666685,0.2589109616104351
CDRT15P1,0.20016033333333372,0.5407099239572634
DAD1P1,-0.20752700000000024,0.5561123728403645
FKSG29,0.27113699999999996,0.40912817620066555
LINC00235,0.18734200000000012,0.09865507859898166
PISRT1,-0.16782033333333413,0.5839074692098375
PRG1,0.07269600000000054,0.7200128069430134
SCARNA9L,-0.669348666666667,0.03622177337003453
SCARNA10,0.01701166666666687,0.8991359810218033
SCARNA14,-0.1791769999999997,0.6993913010363464
SCARNA20,-0.16870733333333376,0.24274267734213523
SCARNA20,-0.2301120000000001,0.2438001513648837
EIF3K,0.07865333333333346,0.03701612614761126
HSPA7,-0.08374599999999965,0.6595291649977137
RMDN3,-0.055747999999999465,0.5544155090484539
NPY,0.39595366666666676,0.24595006624416832
HIGD1B,0.41771000000000047,0.1716908344474794
L3MBTL4,-0.6338989999999995,0.039320233948052584
KATNAL2,-0.10706099999999985,0.6189688578261174
RANBP2,-0.8485296666666668,0.020128972268310247
YAF2,-0.2544913333333332,0.37203896010644355
APOA1,0.21552966666666684,0.44222714612345976
LINC00472,-0.5290823333333341,0.08629608288837526
PTBP2,-0.8863973333333339,0.03778332056878647
PHTF2,-0.5544426666666658,0.07139883739795931
TBC1D3H,0.17643766666666716,0.36195130824477534
TTLL8,-0.12630333333333255,0.30000173293798943
TLR1,-0.6000103333333335,0.17337823552506013
NANP,-0.04308433333333328,0.6697072368407871
AK5,-0.19312400000000007,0.5001035914715901
PTCD3,-0.12905000000000033,0.31561642376404553
SMC5,-0.3393446666666655,0.18514778110027585
KCTD15,0.023098333333332555,0.9539678803697087
CORIN,-0.30287200000000025,0.106352942065985
PGM2,-0.4040040000000005,0.035296733475080604
ERBIN,-0.18466966666666695,0.24147228472071197
COXFA4,-0.2440133333333332,0.05540841132134728
RPS25,-0.24630999999999847,0.1129597101172552
RPS25,-0.12620366666666527,0.06821436257412797
YWHAQ,0.11187666666666551,0.3819186796007987
ATP5F1C,-1.0697893333333335,0.052840934386510774
ATP5F1C,-0.7379456666666666,0.04917184381301052
MT2A,-0.10552866666666727,0.34886533875187636
PPP2CA,-0.4292106666666671,0.09626476568058547
RPL35A,-0.10751600000000039,0.5744472055910215
EIF5A,0.17633666666666592,0.31624473024218663
COASY,0.05519366666666592,0.6664068096874273
SREBF1,0.21724966666666568,0.2502967980201881
TMEM258,-0.15116166666666686,0.3796103933143584
TRAF3IP2,0.06197199999999947,0.7261054130590634
RNF40,0.20341266666666602,0.1326983382316905
RNF40,0.10653733333333282,0.44691542051719313
FARSB,0.1343409999999996,0.624123411573129
MGP,-0.04395966666666595,0.7123992152898986
TMEM167B,-0.04683833333333354,0.9088759099579266
RAB6A,0.11530299999999993,0.5407382614256697
KRTCAP2,-0.12599933333333313,0.4686265183537685
YWHAZ,0.11672666666666665,0.2534359675882029
YWHAZ,0.17515699999999956,0.39650107595639345
YWHAZ,0.36640600000000134,0.025372557516138757
STARD3,0.06930666666666596,0.6204986558771981
ATP5MF,-0.24899566666666662,0.37825463126581776
GSTK1,-0.03592733333333342,0.9283470273154485
GSTK1,0.2874780000000001,0.08372963656407256
PDZD11,-0.0015643333333330567,0.9923304230023052
RPLP2,-0.050668000000000823,0.6269852117219118
H2BC21,0.07232199999999978,0.4484404608255711
H2BC21,0.07232199999999978,0.4484404608255711
SEL1L,-0.20475600000000016,0.5228832103267054
MRPL20,0.11773599999999984,0.4544058894956673
HLA-DPB1,0.10317533333333273,0.433599044010661
HLA-DPB1,-0.16239833333333298,0.3427798844879812
HACD2,-0.1303800000000006,0.1947527480986333
HACD2,0.5568793333333328,0.13603111122157838
PDXDC1,0.1285896666666666,0.4820203746942895
TMEM50B,-0.645143333333333,0.07623609136731943
NOP16,-0.3665866666666666,0.039844518305078576
COX6C,-0.15498833333333284,0.389123622558865
UBE3A,-0.21235499999999963,0.2780102451524359
SLC25A1,0.35314733333333415,0.05202150796201903
FUCA2,-0.2776513333333339,0.3751568244312137
PHF5A,-0.18945000000000078,0.30091739972388337
STMN2,-0.07401733333333294,0.7092491814743742
ERG28,-0.0241340000000001,0.8940904874131994
ERG28,0.036495333333333324,0.814918589688572
MCUB,-0.7387446666666655,0.0532237987530293
ORM1,0.0995533333333336,0.6871156903191292
MRPL45,-0.003046333333333706,0.9752872326349696
SRSF10,-0.509120666666667,0.09298717207356051
PCIF1,0.1297463333333324,0.5195760052921411
SERBP1,-0.33640866666666724,0.13740809136771545
SERBP1,-0.3172809999999995,0.191871597722406
CNIH4,-0.4486083333333344,0.060400465413831095
RRAGC,0.011370666666666196,0.9045639966351992
COL14A1,-0.023817666666667403,0.9380877335811877
HNRNPA1,-0.6222909999999997,0.04994925370838902
SEM1,-0.8179749999999997,0.032437710009967605
RRP7A,0.938652666666667,0.025224205724761084
RRP7A,0.8775293333333334,0.08372963656407256
RRP7A,0.48353833333333274,0.044787691221388384
RRP7A,0.3986523333333336,0.029235760486711344
HLA-DQB1,0.37835566666666587,0.3317806505062282
PINX1,-0.15572466666666696,0.016360274852961494
INTS3,0.15199899999999822,0.7205436434995456
TOMM40L,-0.2051099999999999,0.5266881979083793
CHTOP,-0.039664000000000144,0.5712534786303857
COL6A2,-0.016800333333332862,0.9479705748793791
COL6A2,-0.06737099999999963,0.755805487924787
RNF43,0.24809433333333253,0.17598673905377574
MED4,-0.4742529999999996,0.15917987674867848
VASH1-AS1,0.061349333333333256,0.3086845780765263
CA12,0.05061933333333357,0.8250989426723456
PARVA,0.03488999999999898,0.805090530763009
MIER2,0.17313733333333303,0.1727779725059792
RAB4A,0.02001699999999973,0.927882827675734
COX7A2,-0.6206563333333341,0.05203333822870568
NUS1,-0.21372833333333396,0.252676357953398
MARCHF9,-0.02413633333333287,0.7060332999381088
NUP214,0.3527249999999995,0.17296453432185946
ARPC5L,-0.35039033333333336,0.05587467540581223
ATL3,0.38404266666666764,0.11085604251468968
ZG16,-0.07007066666666617,0.815287447002065
PAIP2B,0.0026893333333335434,0.9907647973514785
SRP19,-0.17196800000000145,0.24635745265237963
PIAS4,0.13634266666666672,0.1882408833548752
UQCC3,-0.22305133333333327,0.20010779211219093
WDR33,-0.6775333333333347,0.0760978595279462
RAPGEF6,-1.0619856666666676,0.034329131239348325
ACTA2,-0.210156,0.10835868783624389
HPSE,-0.30460699999999896,0.10693705605820965
LINC02693,0.6401936666666668,0.01434281349154646
ADH1B,-0.05491199999999985,0.829641207381644
FABP1,0.03252200000000016,0.8258475456498997
HLA-E,0.13889666666666756,0.04058378028516287
RPS15A,0.48593633333333397,0.171209521923203
RPS15A,0.4779376666666657,0.24197451521820976
CD3D,0.03470133333333347,0.822143597758399
SP3,-0.10655400000000004,0.6040154199475293
AK3,-0.11640333333333253,0.4672146694696482
MRPS11,-0.03450600000000037,0.9066957729626461
RHBDD1,0.30044800000000116,0.17023884117684532
NDC1,-0.20989733333333316,0.23626497822273113
PARD3,-0.30204166666666765,0.1840919392419688
ZNF641,-0.5511226666666671,0.0765441801940401
PPARA,0.04292433333333312,0.8462222564193826
RCAN3,-0.0383846666666674,0.7024698917814959
TMED4,-0.12176733333333267,0.10071198167181458
DNAJC5,0.5621776666666669,0.025024637131343244
ZNF827,-0.1678993333333345,0.38310832315616883
MAP2K6,0.0980269999999992,0.566403516025093
CLEC1A,0.08523999999999976,0.4487612994559548
PCSK5,0.2011029999999998,0.48310453106310114
YY1,0.07167366666666553,0.15200377895665587
YY1,0.7686656666666662,0.02582248665980729
MRPS17,-0.25119700000000034,0.05468946291741594
MRPS17,-0.18987200000000026,0.16047529103777544
STXBP6,-0.5151856666666665,0.02498912903237917
TFDP2,-0.5863259999999997,0.022197228576697564
HEATR1,-0.12165866666666592,0.4088907408024848
HEATR5A,-1.1302139999999996,0.05153459905388546
TM4SF18,-0.26906833333333235,0.039320233948052584
C2orf49,-0.39155266666666666,0.04656490382349081
HNRNPR,-0.3104803333333326,0.5058857761845384
SAA2,-0.17293233333333324,0.3469962680367034
MOB1A,0.5999256666666675,0.10755318913343923
AGR2,0.21436400000000067,0.3672206287846425
ENPP5,-0.28887200000000046,0.23258566469158293
DEFA3,-0.20122000000000018,0.2923556734927599
EMSY,-0.23731066666666756,0.23332600864903874
FUT9,-0.16722766666666677,0.5106785252622826
ATG4C,-0.8273866666666674,0.0406847775720038
SPANXA1,0.3091473333333328,0.1372742510274246
TFPI2,-0.626239666666665,0.2585483183182252
NECTIN3,-0.424008333333334,0.1442018156048394
FAM131C,-0.19350199999999962,0.16130984445747834
ZNF354C,-0.15365766666666758,0.3789202918989684
RPL36,-0.1539566666666694,0.31964382389859364
KIF5A,0.054230333333332936,0.418571683394577
KIF5A,-0.32876833333333444,0.1343453936255888
ERGIC2,-0.17492133333333326,0.3084491211810582
SMIM8,-0.03313433333333293,0.8251644608304054
ST6GALNAC5,0.13821233333333316,0.6018160205702323
ABHD15,0.47352633333333394,0.16528514480998677
ZNF48,-0.017896333333332848,0.7833127865808264
PF4,0.10305933333333339,0.41732571955160236
NHERF1,0.08446999999999782,0.6042228404580297
FAM171A2,0.45573233333333363,0.20715957926794093
MAN2B2,-0.235387666666667,0.3867697721472395
SYNPO,0.6376040000000005,0.18854224361093785
STIM2,0.16751799999999983,0.34749017386173947
MED14,0.13521733333333374,0.43744175492592496
LDLRAD3,-0.2222470000000012,0.35528317708656243
CACNA1E,0.20179400000000047,0.29180178366631254
SPX,-0.773562333333333,0.11434337450721127
ZNF771,0.10318833333333322,0.329962787570323
HAMP,0.07133733333333359,0.6955976902119153
TBX4,-0.12403866666666685,0.5520043756330467
CA1,0.11449100000000012,0.5161173227396822
NCKAP1L,-0.010768999999999807,0.9636853370568371
ZNF281,-0.2629746666666648,0.39036805398766894
SLC2A5,0.28327466666666723,0.38064486353907373
LNX1,0.05553533333333238,0.5901096669421603
BRI3BP,0.8002613333333342,0.04698042844435266
MSX2,0.14210266666666627,0.5457417314264539
SDHAF4,-0.4658523333333333,0.03821391645995489
ODAPH,-0.027277666666666978,0.8349083816304195
STT3B,-0.2811383333333328,0.13928811440786626
STT3B,-0.3337020000000024,0.05830233793101811
STT3B,-0.03374200000000194,0.8677086137800177
IL6ST,-0.1455599999999997,0.313519680689324
LILRB4,0.09418900000000008,0.5884695868880094
VKORC1L1,0.2900756666666666,0.4690358541395456
VKORC1L1,0.4134176666666667,0.09854464592526109
EBAG9,-0.014442666666667048,0.9172066315419415
ABCB1,-0.050219000000000236,0.6918819166743279
ABCB1,0.024190666666667582,0.9246162276137286
DAB1,-0.11740866666666694,0.17560271734719476
ZBTB46,-0.03343366666666592,0.8931280167120711
ZNF333,-0.22292900000000015,0.28035890274952124
DEFB126,0.11949933333333318,0.5141614786120244
TMEM72,0.2694649999999994,0.4319552061364685
GARIN1A,0.2083303333333335,0.10820729002176441
UBE2G2,-0.07767833333333352,0.8010435737974578
ZNF134,-0.09810833333333324,0.5611887602401483
C22orf39,0.3156116666666664,0.19504602751377392
SIK2,0.07012700000000027,0.6477425985950568
SIK2,0.055475333333333765,0.5990361305331176
SIK2,-0.08033666666666672,0.7391761389448921
CCDC186,-1.0852110000000001,0.036821798369351504
RIF1,-1.0638043333333336,0.021478631827818177
CXXC4,0.1142823333333336,0.6372847818819217
ZNF551,-0.028531333333333464,0.9045898107967127
BCAP29,0.23355866666666625,0.29515935348992445
BRSK2,0.25719366666666543,0.2862936836876116
PDZD9,-0.11914066666666656,0.7643660680777351
H3C10,-0.04150566666666666,0.7601070163187937
H3C1,0.11965799999999938,0.6330259566887054
ELOC,-0.5368846666666673,0.042004415938554314
SLC30A5,-0.46724633333333365,0.05985025605069686
NHLRC2,-0.8040150000000006,0.10446483009333456
P2RX6,-0.09789100000000017,0.6709054593429445
ZNF571,0.1607873333333334,0.597745328178231
MIPOL1,-0.43993100000000007,0.08216306525325627
USP12,-0.17353166666666553,0.2032698009943802
NOP9,0.4768456666666667,0.15991553356746144
NOP9,0.4732873333333343,0.050308330878573865
EIF5A,-0.33494333333333515,0.19590092764153477
CYP4F3,0.049785666666666284,0.758540428641313
SNRNP35,0.05104933333333328,0.755805487924787
SNRNP35,0.016654333333332882,0.9213745760765919
TTC39B,0.06120433333333297,0.8374424692790997
KRIT1,0.3299586666666672,0.2552310780783698
KRIT1,-0.12632666666666736,0.16786738622689834
H2BC9,0.08162766666666643,0.659622058424515
H2BC9,0.09456800000000065,0.5991303723210842
GMCL1,-0.3230533333333323,0.15014667355285566
FBXO42,0.1712873333333329,0.15358750520231204
SLC5A8,0.005272666666666481,0.9851046136867123
TMEM150C,0.16663833333333322,0.7029293467708624
FBXL17,-0.1909696666666676,0.3187375351958794
FBXL17,-0.22829833333333394,0.26260389965838
CD300E,-0.018226000000000298,0.8965883768979283
UNC5D,0.2483256666666671,0.4240351450744198
H2AC11,-0.44383400000000073,0.11359310714278172
SH3D21,-0.11142466666666628,0.3865195751092815
RAB40A,-0.2855026666666669,0.35249260795848725
CHRNA3,-0.12598433333333325,0.3020204703903556
NR4A1,0.3225616666666662,0.20322169574975898
PABPC3,-0.17096899999999993,0.6086795390793331
POMT1,-0.09901133333333334,0.590674080108427
DENND10,-0.28742100000000015,0.5803925340191732
FAM98B,-0.2903393333333337,0.1011473605514622
ITGB6,-0.14131599999999978,0.6005475069675261
HIP1,0.15759999999999952,0.3240859095122678
CASP14,-0.019397999999999804,0.9415932902952873
TAF9B,0.14753166666666662,0.31080376974792223
ZNF710,0.4262149999999991,0.11369686516157497
PPP2R2B,-0.08513933333333368,0.7328607278496685
ATP13A5,-0.04188433333333341,0.9153337838180065
FBXO3,-0.47284433333333276,0.07703756487399775
CNOT4,-0.13730366666666782,0.5480305716117505
SPC24,-0.0543010000000006,0.7467150784957536
STARD7-AS1,0.25081633333333375,0.06344924271168469
TRPV3,0.023866666666665814,0.8569758589106966
H2BC7,0.2900326666666668,0.12290117303793778
H2BC7,0.08156166666666698,0.7928710654981109
ABCB5,-0.17081133333333298,0.32108116422965866
IFT81,0.13438833333333378,0.4784095947927423
KRTAP19-1,0.001143666666667098,0.9947945492433655
KRTAP19-1,0.09767666666666752,0.5058211774609559
CDH23,-0.06278666666666677,0.6444603754025797
CASTOR2,-0.13146099999999983,0.31251072316545964
SPDYE1,-0.1531983333333331,0.6368783532432738
DDX53,-0.05919399999999975,0.8669767348727759
H2BC6,-0.2137963333333328,0.32030872961876267
H2BC6,-0.15768966666666673,0.4909328781143481
CFAP74,0.13422166666666602,0.6343118921005176
OFCC1,-0.28198233333333356,0.5053458647131148
OFCC1,0.2176243333333332,0.401769757238482
KRTAP19-4,-0.1647263333333333,0.4611668585543551
KRTAP20-1,-0.07617566666666686,0.6998409970910527
USP14,-0.11073433333333327,0.24033328507699525
GTSE1,0.44725900000000074,0.04723173783623903
ENTPD4,-0.10133466666666635,0.3917428062804325
TMEM38B,-0.38169533333333305,0.1231068621582692
ITSN1,0.08432933333333326,0.8503389954017188
FAM168A,0.251819666666667,0.11896905557852407
PLXNC1,-0.21576766666666725,0.2980065343657821
TNFAIP8L1,-0.06381333333333394,0.4755977181204263
ADCYAP1R1,-0.04562733333333391,0.8192542975014009
TXLNG,-0.6412066666666663,0.1550419870690625
TXLNG,0.002665999999999613,0.9930035104879221
EEF1AKMT2,-0.594192333333333,0.11948918185258775
ZNF223,-0.30465500000000034,0.3562807431583885
SLC2A14,0.0750613333333332,0.21788095793361673
DOCK5,-0.06138966666666512,0.4820203746942895
PON1,0.11627566666666667,0.477772625197362
AK9,-0.12203900000000001,0.5102762441695263
AK9,-0.343493333333333,0.14200096962501788
CYFIP1,-0.39684766666666604,0.1326005216800565
BMP8B,0.02352466666666686,0.9185810663132074
RBM43,-0.03774366666666662,0.7683276669144395
CCR4,-0.0035009999999999764,0.9867938553231214
PCDHB13,0.06530799999999992,0.7112360037607164
H2AC15,0.047330333333333474,0.813815280780328
H2AC15,0.08634166666666632,0.6509059630643994
H4C5,-0.013998333333333335,0.9585135299680124
KIAA1958,0.004379666666667781,0.982869888423472
BCL2L14,0.32678100000000043,0.3523602470429695
CLEC4C,0.12954699999999963,0.4819697395550798
NBPF4,0.07588866666666716,0.6360308043512207
NBPF4,0.03438600000000003,0.8456403791457863
KCNQ4,0.5956763333333335,0.060408882134644994
MPIG6B,0.09944199999999936,0.6980643949328063
PLA2R1,-0.06354199999999999,0.6832058013646783
FABP12,-0.15738333333333276,0.2757109648986144
LCE3D,0.07665866666666687,0.5734117782563476
ZNF284,-0.14157333333333177,0.43558770657827134
CLEC7A,0.046389333333333393,0.7390258626996923
CLEC7A,0.13808966666666622,0.2687410418046657
ZNF141,-0.44086266666666685,0.09161996077684267
PCDHGA8,-0.057782000000000444,0.5475889956247916
FCN2,0.19609966666666612,0.4589916516600082
FCN2,0.17309299999999883,0.5990908673371693
WFDC6,0.2518330000000004,0.48648638250918874
LINC00477,0.017602000000000118,0.8060677374637761
GALNTL6,0.016696000000000044,0.9387813867882638
PCDHGA1,0.05951633333333306,0.6415898686407937
PCDHGA1,0.14101466666666607,0.44028356008409153
H2AC16,-0.19996199999999975,0.12337504956531012
C17orf67,0.5425280000000003,0.0879269594473381
SGSM1,-0.1896829999999996,0.37206029506663
H2AC13,-0.007758999999999627,0.9749709344533745
H2AC13,-0.2716266666666667,0.48206593794592206
TNFSF18,0.144569333333334,0.4600617647664822
PCDHGB5,-0.366709333333334,0.37495202136143424
H4C14,0.012507333333333648,0.9174108059543765
H4C15,0.012507333333333648,0.9174108059543765
LHFPL7,-0.04162433333333393,0.8886393608926025
H2AC20,0.15485566666666717,0.6406372389883099
RPP38-DT,-0.08623400000000014,0.7082651074907993
EIF5A,-0.18079299999999954,0.21913982822925046
DCAF12L2,0.18274633333333412,0.47321599876355597
ADARB2-AS1,0.45452033333333386,0.2603401737321272
KRTAP3-3,-0.17701399999999978,0.40239604402387097
KRTAP3-3,-0.20688899999999943,0.32941543926869143
H2AB2,0.34577133333333343,0.17971600997902804
H2AB3,0.34577133333333343,0.17971600997902804
OR6B2,0.019456333333332854,0.9486351008354943
OR2L3,0.124543333333333,0.4149268949026144
DEFB134,0.10681466666666584,0.527581721834199
KRTAP9-8,0.22285033333333315,0.2866602217614968
IFNA5,0.15772333333333366,0.527777452151937
IFNA5,-0.030618000000000478,0.932483115278322
H2BC10,-0.08900033333333379,0.8498093277189831
H2BC10,-0.05621300000000007,0.8459546979224061
CD300LD,0.0697066666666668,0.800981712278503
OR2M3,-0.029119999999999813,0.9418127359566564
OR2M3,-0.04392133333333348,0.8991633993777942
OR2T34,0.04748566666666676,0.7260191021251262
OR2T2,0.1244269999999994,0.5523027500088082
OR10G8,0.03880833333333289,0.7619507461735058
RNASE8,-0.022764000000000006,0.8948128540340532
SERINC5,-0.04064633333333312,0.8921300018594278
SERINC5,-0.2946696666666675,0.20424478392550127
L1CAM-AS1,0.17688466666666658,0.22049819777306143
H2AC21,-0.2959123333333338,0.20067092554397944
TRAF2,0.33233333333333315,0.4213083328427445
RRP1,0.07947266666666764,0.5186754244039199
DNAJB4,-0.38968500000000006,0.010645113896084754
TMX4,-0.21488566666666564,0.21441061973511685
AKT3,-0.27655599999999936,0.13305651890044248
PSMD12,-0.25104666666666553,0.09693746172627744
MINDY1,0.15433833333333347,0.4946959551788591
KMT2A,0.027305000000001023,0.9297874675039892
MAP3K2,-0.8487889999999982,0.025024637131343244
FAM114A1,-0.04610999999999876,0.7399493569982695
SCYL2,-0.6954603333333331,0.033377560792183535
MFHAS1,0.3114033333333337,0.10280429209713815
RREB1,0.5733133333333331,0.01434281349154646
MAGI1,-0.1922069999999998,0.22671983864321724
FAM171B,-0.4620046666666662,0.035749399832972574
IGFBPL1,-0.2132873333333345,0.06684503409039101
AGO4,0.29123966666666634,0.08652540947000267
CRHR2,0.3000873333333338,0.1465686790602474
RIMS3,-0.1320903333333332,0.5940163806315841
EXOC6B,-0.1388856666666669,0.350598495947041
MPZL3,-0.24404599999999999,0.42851107451428594
MPZL3,-0.05000399999999994,0.8285883553267884
BCL6,0.14697166666666694,0.19701752330906075
MAX,0.02722266666666684,0.9419504979356615
AMER2,-0.019942666666666664,0.8973680376228277
ATP8A2,-0.03803100000000015,0.7348800825027252
KNL1,-0.946644,0.03558316961470344
B3GAT2,-0.07305433333333333,0.4906712807590689
ZNF117,0.27187833333333256,0.2143105796855797
AMACR,-0.25007800000000024,0.3480610892453647
AMACR,-0.3294959999999989,0.15281606859606375
CPEB3,-0.006418666666666795,0.987343367039961
ATP10A,0.014682333333333464,0.9736404248402059
DENND1B,-0.43447633333333346,0.15107749909987972
RGR,-0.2312403333333335,0.34067457862857214
TXK,0.04188733333333383,0.6587187939188127
F2RL3,0.04897833333333379,0.8789560061721378
RBP1,0.5727710000000008,0.17090967337281568
FCRL3,0.042695000000000594,0.8670744975675897
ZNF157,0.13471999999999973,0.6828264841788714
GPR32,-0.2543230000000003,0.32309941308435897
GPR32,0.07597066666666574,0.6317255061799747
KCNH5,0.11742633333333385,0.748257513391255
PAXBP1,0.1618419999999996,0.2555461300128268
PYGO1,-0.24379799999999996,0.4392518953803928
H3C15,0.30192900000000034,0.21743583952699883
H3C14,0.30192900000000034,0.21743583952699883
H3C15,0.32560366666666685,0.32474636758474296
H3C14,0.32560366666666685,0.32474636758474296
SHOX,0.08423566666666682,0.8700270137171945
PHKG1,-0.12682799999999972,0.08414807176637715
ZNF391,-0.023585333333333125,0.9494861742016398
GPR157,0.0953590000000002,0.7260578902209714
GPR157,0.07002999999999915,0.4450297488995551
ZNF835,-0.03298966666666736,0.8202588701272374
KIF18B,0.09107399999999988,0.40239604402387097
CCL28,-0.06904266666666659,0.5805341564608013
MOGAT2,0.04902566666666619,0.4096802175008593
CYP4A11,0.13080133333333333,0.5595037575741972
PCDHGA12,-0.12384299999999993,0.20685314828766274
PCDHGA12,-0.15245500000000023,0.5318365438035308
CSRP1,0.16027799999999992,0.4264912122707112
H3C8,0.02312899999999951,0.916209320011656
ASB11,-0.0013489999999998226,0.993468078754847
CCL27,0.18235666666666628,0.27521117208904206
KRTAP19-7,-0.0148539999999997,0.9553008107426061
NHSL2,-0.0843516666666666,0.4676924536424685
OR5L1,0.06951000000000018,0.4043674905010316
KRTAP6-2,-0.12627200000000105,0.5940888621353199
ADAM19,-0.012638333333333307,0.89836577755582
GRK7,0.024807333333333403,0.9085936294298891
KRTAP20-2,0.09736133333333186,0.4465804727527691
DEFB128,-0.017143666666666224,0.9081154398548773
OR5T2,-0.04385899999999987,0.6870920836513319
OR5T2,0.0449413333333335,0.8392496021676015
OR10H5,-0.1281893333333337,0.4071099496321353
OR9Q2,0.0736349999999999,0.6510867431616764
OR10A2,0.2910250000000003,0.29548848820254764
OR2A14,0.04900066666666625,0.5076689832761203
KRTAP6-1,-0.06700433333333322,0.5971200793185225
KRTAP21-2,-0.07790533333333372,0.882648808146078
KRTAP19-2,-0.06764633333333236,0.7239524694130267
ARPP19P1,0.05696333333333303,0.7744451731529436
ARPP19P1,-0.04399066666666718,0.7480936405980207
BTN2A3P,0.1316143333333324,0.3350836367851138
BTN2A3P,-0.08148633333333377,0.6320977592976956
VCAN,-0.22044900000000034,0.25630752653684813
VCAN,-0.17214433333333368,0.06046116239724584
STX10,0.11144433333333303,0.10142757059919566
SEC16B,0.24504666666666708,0.4216556363892769
FAM217B,-0.6124983333333338,0.11223333660780113
AQR,-0.32827533333333303,0.19428020414097927
KCNV2,-0.0835180000000002,0.6292403058580449
KCNV2,0.13884666666666634,0.689968051191259
MIF,-0.15548000000000073,0.08571588891540427
SLC51B,0.3310956666666667,0.3749864187490638
HFE,0.08044100000000043,0.12340830369969026
CEMP1,-0.06762533333333387,0.7456997375590256
GTF2H3,-0.11017833333333282,0.6630604946994769
ZNF195,-0.41391500000000114,0.05292149926509238
EPPK1,0.3128903333333328,0.12381917825904573
RTL8C,0.164159333333334,0.2346674369558531
RTL8C,0.2627320000000015,0.07091417859395377
KLF7,0.9766546666666667,0.015162098190481735
KLF7,0.46491933333333346,0.04656490382349081
POLR3A,-0.017786333333331683,0.9233951813321133
IL12RB1,0.1352806666666666,0.04069103529267316
HECTD2,-0.7153036666666654,0.034784471169509563
BCL2L10,-0.3354899999999996,0.2993665166790751
PRKAR1B,0.20119666666666625,0.21673267314330133
GLS,-0.023067666666666042,0.9260734834928548
DDR2,-0.09611766666666632,0.5970043149602511
BAX,0.3751746666666662,0.02542059308653623
SNAPC5,-0.21837233333333383,0.35159762692710717
ACOXL,0.12836333333333272,0.6917399124311029
GJC3,0.2603120000000003,0.16830667437009417
DEFB108B,-0.07746766666666671,0.26756881372968605
DEFB108B,-0.017144333333333872,0.8886048037618482
RSC1A1,-0.3035713333333341,0.03317861605919976
TRPC7,0.38905733333333314,0.24262269189561528
TMPRSS9,0.0999936666666672,0.44140739070316665
OR1E1,0.024645333333332964,0.6693238037232095
TUBB8,-0.16572333333333367,0.28151533963678077
TUBB8,-0.07084966666666626,0.8295843769037683
TUBB8,-0.10338899999999995,0.6652000608770134
OR7E85BP,-0.2756860000000003,0.1141279521981267
LINC01098,0.08216800000000024,0.8273811740236287
NBPF10,0.060091666666666654,0.8290466915867144
ZNF836,-0.09278699999999951,0.6021193864860142
ZNF836,-0.1862456666666672,0.3111315212247603
ZNF883,-0.010027333333333388,0.9790341571698788
ADAMTS20,0.29806833333333316,0.2191309293010979
OTOP2,-0.04859333333333371,0.8412892764692443
MAFA,0.3877499999999996,0.09567796628468514
ARL17B,-0.14469433333333237,0.13656931981346437
VSTM5,0.06543766666666606,0.6955841937348827
LCE1A,0.02133099999999999,0.8752431963434241
ASB4,0.07001333333333326,0.3485365361808332
LCE1F,0.1638696666666668,0.5122177732693167
LCE1F,0.09477899999999995,0.7612213687731791
SP9,0.08102333333333345,0.5599516013072653
