ProbeID,log2FC,FDR
11745007_s_at,-0.2128216666666649,0.15625791888275822
11745008_a_at,0.14588999999999874,0.277710736943867
11745009_a_at,0.5553543333333337,0.05612184131955259
11745010_a_at,0.1021200000000011,0.4927159971837728
11745011_x_at,0.10496233333333294,0.2416821267338131
11745012_a_at,0.029747333333333792,0.8906276963818753
11745013_a_at,0.14018400000000053,0.5768581543564487
11745014_at,0.007201333333332727,0.9314857967800602
11745015_a_at,-0.031155999999999295,0.5485028383249916
11745016_a_at,0.23331666666666884,0.05209305887288421
11745017_x_at,0.3109940000000009,0.023882122732764716
11745018_a_at,0.6055250000000001,0.09393470035061023
11745019_a_at,0.045130333333333716,0.5080254670101094
11745020_a_at,0.14470333333333585,0.08959036172189316
11745021_a_at,0.4983566666666661,0.012300665329028114
11745022_a_at,0.09207066666666552,0.6362376245705467
11745023_x_at,-0.07579500000000028,0.7256776318892761
11745024_a_at,0.13777366666666735,0.47790148488643
11745025_a_at,0.36159833333333324,0.13685168741988377
11745026_a_at,0.04839233333333359,0.7969370402359243
11745027_a_at,-0.17548099999999867,0.35715227674678895
11745028_a_at,-0.3442173333333338,0.11007553839907218
11745029_a_at,-0.20192466666666675,0.2714458502554708
11745030_at,-0.046804333333334114,0.8741658587162455
11745031_at,0.13607066666666645,0.45954843682951546
11745032_a_at,-0.09670599999999929,0.6827808921197738
11745033_a_at,0.31776433333333287,0.1203287143337069
11745034_at,0.02924466666666703,0.9063991052574822
11745035_x_at,0.7338516666666672,0.04200135152832041
11745036_at,-0.03744866666666624,0.9066957729626461
11745037_s_at,-0.12454666666666636,0.49451019269976393
11745038_s_at,-0.053605333333332617,0.3492597851120263
11745039_a_at,0.12258633333333346,0.4731397043318246
11745040_a_at,-0.06840599999999952,0.4098901066582832
11745041_x_at,0.027708333333333002,0.9401380932409066
11745042_s_at,0.3868366666666665,0.19868680104159073
11745043_a_at,-0.28392533333333336,0.13905832414235594
11745044_x_at,0.07109233333333398,0.6368783532432738
11745045_at,0.18643699999999974,0.342104248610797
11745046_a_at,-0.09717299999999973,0.6366116344834994
11745047_a_at,0.19072433333333283,0.13406860980256308
11745048_a_at,0.218572,0.36540504781076494
11745049_a_at,0.3739226666666662,0.05825837413999318
11745050_a_at,0.7835033333333321,0.07731748307809007
11745051_a_at,-0.24189566666666673,0.3019141615382583
11745052_a_at,0.06684933333333287,0.7545627559848374
11745053_a_at,0.09637766666666714,0.19744189372972978
11745054_a_at,0.19544600000000045,0.1306135421767323
11745055_x_at,-0.19884099999999805,0.14467707929968482
11745056_x_at,0.7578986666666667,0.027613730899613255
11745057_a_at,0.15598466666666688,0.5969276054409843
11745058_a_at,-0.027572333333333532,0.8402964522523434
11745059_a_at,0.28450466666666685,0.14856336653178
11745060_x_at,0.4528353333333328,0.13677072828101475
11745061_a_at,-0.049619000000000746,0.7033299798243505
11745062_a_at,0.09175099999999947,0.7295691818152616
11745063_x_at,-0.16206833333333304,0.5269741972551221
11745064_a_at,0.17465133333333327,0.13778495442413
11745065_x_at,0.07386200000000098,0.7789106512172322
11745066_a_at,-0.14602100000000062,0.21233853469523886
11745067_a_at,-0.06650533333333275,0.6002066552876102
11745068_a_at,-0.2552573333333332,0.1573627572543452
11745069_a_at,-0.8255313333333332,0.03388277724292431
11745070_x_at,-0.02713233333333287,0.9444517373839728
11745071_a_at,-0.1508099999999999,0.20812219279278912
11745072_a_at,0.4049309999999995,0.16283739285641066
11745073_a_at,-0.004687999999998915,0.9648153201696198
11745074_a_at,-0.5980546666666662,0.02786029354413272
11745075_x_at,-0.43917199999999923,0.08939596211747335
11745076_a_at,-0.2539266666666675,0.15174315423054924
11745077_a_at,-0.157695666666668,0.3325054304998074
11745078_x_at,-0.01588333333333347,0.7939428410401311
11745079_a_at,0.1738403333333336,0.24184315018331912
11745080_s_at,0.21915133333333348,0.39566838679175953
11745081_a_at,-0.30512099999999975,0.18407269889213362
11745082_x_at,-0.06361733333333319,0.6402963286416838
11745083_a_at,0.08497299999999974,0.7567967151599773
11745084_a_at,0.4273696666666664,0.11922783717788137
11745085_a_at,0.18093233333333325,0.34306952759479736
11745086_a_at,0.33631166666666745,0.29652607686527527
11745087_a_at,-0.20403566666666606,0.1768429433359616
11745088_x_at,0.12666133333333196,0.39398470598687785
11745089_a_at,0.23508233333333273,0.36678980194691174
11745090_a_at,-0.0294956666666657,0.5185578330673228
11745091_s_at,-0.11864733333333444,0.18978247332159176
11745092_a_at,0.027947333333333546,0.821622504793789
11745093_x_at,0.10236633333333334,0.5435586520898474
11745094_a_at,0.0013096666666667645,0.9841897564114909
11745095_x_at,0.2537553333333329,0.2801586874445164
11745096_a_at,-0.043848666666666425,0.6933292742381848
11745097_s_at,0.22332999999999936,0.4073050355240191
11745098_a_at,-0.376840333333333,0.06600161802922429
11745099_x_at,0.41149900000000006,0.024833387783895607
11745100_a_at,-0.05846433333333323,0.7791838748330745
11745101_at,0.16938366666666704,0.20656832610147302
11745102_a_at,-0.2718726666666669,0.2622904299974398
11745103_x_at,-0.1643733333333337,0.17487532340076964
11745104_a_at,-0.08065966666666746,0.5503666290740852
11745105_a_at,-0.04031533333333348,0.781056464818102
11745106_x_at,0.12833466666666649,0.2142206956962241
11745107_a_at,-0.13410266666666626,0.3099283994819812
11745108_a_at,-0.19980499999999957,0.16334031113824096
11745109_a_at,-0.46505366666666603,0.08576625586092591
11745110_s_at,0.27673966666666683,0.0752892247828906
11745111_a_at,0.16081766666666697,0.28204651817879417
11745112_a_at,-0.005317999999999046,0.988299670591437
11745113_a_at,0.006683333333333152,0.9233951813321133
11745114_a_at,-0.31774233333333335,0.4362149343704518
11745115_a_at,0.02877666666666734,0.9208116056970266
11745116_a_at,0.41181966666666625,0.11669432068735085
11745117_x_at,0.6182800000000004,0.049671256682113245
11745118_a_at,-0.07035400000000003,0.7050713334378287
11745119_a_at,-0.1661056666666676,0.5128203956656349
11745120_a_at,-0.19451499999999955,0.36972078630446614
11745121_a_at,0.10395299999999974,0.33868985812647145
11745122_a_at,0.22315599999999947,0.39118236240820436
11745123_a_at,0.16533433333333303,0.18522972455488954
11745124_a_at,-0.3390813333333327,0.1342580750364717
11745125_a_at,0.41158466666666804,0.05001146638915067
11745126_a_at,0.4207763333333343,0.1869527133848639
11745127_x_at,-0.05347733333333338,0.2032795804688915
11745128_a_at,-0.15600866666666668,0.28845764024555975
11745129_x_at,-0.009689666666666596,0.959980265285517
11745130_x_at,-0.06797833333333436,0.5713069563735937
11745131_a_at,-0.06292433333333314,0.48351524454932276
11745132_at,-0.1973956666666674,0.33521588011791936
11745133_a_at,0.46595499999999923,0.10769137207051575
11745134_a_at,0.44726866666666787,0.07232496714984743
11745135_a_at,0.11938199999999988,0.7790077252294706
11745136_a_at,0.2705713333333337,0.4084264557617422
11745137_a_at,0.007113666666666241,0.9871961560353257
11745138_s_at,-0.10657133333333313,0.5635074906031101
11745139_a_at,0.8884039999999995,0.025208890777660604
11745140_x_at,0.36458833333333285,0.10130421968714672
11745141_a_at,0.009212333333333156,0.9428623908301959
11745142_a_at,0.293624666666668,0.33797443549472883
11745143_a_at,0.3448730000000002,0.09642368289534056
11745144_a_at,-0.11847600000000025,0.022075943436992453
11745145_x_at,0.9065903333333329,0.06389888785668453
11745146_a_at,-0.20860166666666657,0.23169735700097702
11745147_a_at,0.08020533333333324,0.7198693615805815
11745148_a_at,0.5681516666666662,0.033458388354983035
11745149_a_at,-0.06978500000000043,0.7457903035788382
11745150_x_at,0.2284840000000008,0.3650549720319603
11745151_a_at,0.43999166666666767,0.011625898771088961
11745152_x_at,0.4622506666666677,0.12337504956531012
11745153_a_at,0.11562333333333275,0.5863870226449021
11745154_a_at,0.227663333333334,0.14289519499977757
11745155_s_at,-0.06640333333333004,0.2775853842530838
11745156_a_at,-0.04992633333333396,0.7104137523133636
11745157_a_at,0.1392859999999998,0.4659407158263469
11745158_x_at,0.3080849999999993,0.0317403505237096
11745159_a_at,0.3858446666666664,0.2389204405125969
11745160_s_at,0.5829063333333337,0.05169558550519527
11745161_x_at,0.3177273333333339,0.2670404012037351
11745162_s_at,0.4063896666666671,0.29445224087289346
11745163_s_at,-0.07378400000000163,0.19478904991573603
11745164_x_at,0.020283000000002716,0.7095943742765939
11745165_a_at,-0.12247733333333244,0.2957063890187336
11745166_x_at,-0.10188466666666685,0.3981809560309776
11745167_a_at,0.36418166666666707,0.20508231934332072
11745168_s_at,0.5731336666666662,0.0237537367785059
11745169_a_at,0.961911999999999,0.050233879438013884
11745170_a_at,0.23718733333333208,0.09022711388478365
11745171_x_at,0.2898683333333336,0.07276024868342414
11745172_a_at,0.01250933333333304,0.9483730766810747
11745173_a_at,-0.05201866666666888,0.6669342074031791
11745174_a_at,0.43967566666666613,0.08348378732364695
11745175_a_at,-0.11479133333333458,0.34342576914538
11745176_a_at,0.4382096666666664,0.05157889302836245
11745177_x_at,0.9391316666666674,0.03053859170817157
11745178_a_at,-0.16017533333333311,0.3705730902002684
11745179_x_at,0.12111266666666687,0.16078932108611446
11745180_a_at,-0.07260199999999983,0.7574368463899626
11745181_a_at,0.3257163333333333,0.20527938709303448
11745182_a_at,0.14289266666666744,0.410225970614046
11745183_a_at,-0.5054256666666674,0.07069764925026635
11745184_a_at,0.12187266666666474,0.12243336051296125
11745185_s_at,-0.2839279999999995,0.16771735503112914
11745186_a_at,-0.33983866666666795,0.1656179384844855
11745187_a_at,0.4171693333333333,0.1919521938460059
11745188_a_at,0.7772783333333324,0.016478400639844848
11745189_a_at,0.036008999999999514,0.8989734067988685
11745190_a_at,0.17950666666666315,0.03898545257205242
11745191_a_at,0.20908833333333376,0.09964453089526454
11745192_a_at,0.045456000000001495,0.6786692647889649
11745193_a_at,0.0646666666666671,0.743561010856576
11745194_a_at,-0.27725133333333307,0.0671728976872272
11745195_a_at,0.9839106666666666,0.07397389575738984
11745196_a_at,0.2972653333333337,0.027758700065214182
11745197_s_at,-0.6267593333333359,0.021591170055948836
11745198_s_at,-0.0373393333333345,0.7247817695265089
11745199_x_at,0.1855773333333337,0.1243248688449805
11745200_a_at,0.19422133333333313,0.1977218180033952
11745201_a_at,-0.09960700000000067,0.30429519487045936
11745202_a_at,-0.2331753333333344,0.2562776228854149
11745203_a_at,0.15130399999999966,0.5551977878890544
11745204_a_at,-0.06857833333333296,0.7581664608685336
11745205_s_at,-0.05988499999999952,0.5270149599126279
11745206_x_at,0.3112066666666671,0.38193207039497756
11745207_a_at,-0.11633633333333293,0.5755524210801489
11745208_a_at,0.33961166666666465,0.1827538655933185
11745209_a_at,0.2026403333333331,0.05451531138058036
11745210_s_at,-0.08744300000000038,0.5196374281851474
11745211_a_at,-0.22279733333333418,0.28427606464614014
11745212_s_at,-0.27864633333333355,0.14885539688025293
11745213_a_at,0.2539733333333336,0.17665415627132114
11745214_a_at,-0.31724700000000006,0.1254739798881117
11745215_a_at,0.3533953333333333,0.09301327291029755
11745216_s_at,0.1304266666666667,0.10374403435551324
11745217_a_at,-0.030934666666667,0.8924207508433445
11745218_x_at,-0.04758933333333193,0.43994740047194314
11745219_a_at,0.07775233333333453,0.6207881245801611
11745220_a_at,0.1887919999999994,0.10745039546202796
11745221_a_at,0.05252000000000123,0.38393524084360664
11745222_s_at,-0.2883013333333322,0.0793895799821163
11745223_a_at,-0.585561666666667,0.0443746801275366
11745224_a_at,-0.3365463333333336,0.08735389854615112
11745225_a_at,0.32526766666666695,0.12445161903609328
11745226_a_at,-0.059308666666666454,0.7574931446227774
11745227_x_at,-0.2634966666666667,0.24808128260152126
11745228_s_at,-0.5725213333333325,0.1044163183343511
11745229_x_at,0.07876100000000008,0.5774807400817896
11745230_a_at,-0.17573333333333352,0.333127070046605
11745231_a_at,-0.5284316666666671,0.08207101949928869
11745232_s_at,-0.5728843333333327,0.018964595579922968
11745233_a_at,-0.42345566666666645,0.27065519892363116
11745234_a_at,-0.6828383333333337,0.02904672712091666
11745235_at,-0.4236366666666669,0.15882759791222806
11745236_a_at,0.0530879999999998,0.4196738404059051
11745237_s_at,-0.02661499999999961,0.846527194528013
11745238_a_at,-0.044626333333333434,0.7113147768964858
11745239_a_at,0.37406733333333353,0.10786597544404922
11745240_a_at,-0.04041466666666693,0.8674435111423177
11745241_a_at,-0.6511656666666674,0.035965376951640066
11745242_a_at,0.6967036666666662,0.05167694793473335
11745243_x_at,-0.12042000000000108,0.22783353984693228
11745244_x_at,0.18430733333333293,0.39596569229340056
11745245_a_at,-0.14769766666666673,0.40768042774670643
11745246_x_at,-0.06136966666666588,0.5659088698738282
11745247_at,0.3038706666666675,0.32209546041118736
11745248_a_at,0.2953586666666661,0.16864474169573282
11745249_x_at,0.07879966666666682,0.8431866357205365
11745250_a_at,-0.16636666666666677,0.4377921702068924
11745251_a_at,0.14136566666666717,0.2641596564769477
11745252_at,-0.07493600000000056,0.6418727037861363
11745253_a_at,0.1494393333333317,0.04487064851925546
11745254_a_at,0.17175666666666878,0.1239704494220613
11745255_a_at,-0.21775999999999973,0.34267963700317644
11745256_s_at,-0.5248886666666674,0.0744515210494098
11745257_a_at,-0.12702233333333313,0.5629810991568421
11745258_s_at,0.544122999999999,0.043528280217983904
11745259_a_at,-0.06979633333333357,0.7228721480385376
11745260_x_at,-0.17183133333333345,0.5507247427183649
11745261_s_at,-0.07688066666666682,0.7325519343976815
11745262_at,-0.04734333333333307,0.9015541944607098
11745263_x_at,-0.05728700000000053,0.42498767652117286
11745264_a_at,0.43058933333333194,0.214772154234354
11745265_a_at,0.16157666666666604,0.27616227612042116
11745266_x_at,0.2015740000000017,0.14943466746599196
11745267_s_at,0.09760533333333221,0.3107593731758656
11745268_a_at,0.49541900000000005,0.029208383525110838
11745269_s_at,-0.41638566666666543,0.19702477715794103
11745270_x_at,-0.25221966666666606,0.18417575294798566
11745271_x_at,-0.16978433333333243,0.13015829218518313
11745272_a_at,-0.3492823333333348,0.056791100906233245
11745273_a_at,-0.41051933333333324,0.1279052493272409
11745274_a_at,-0.013748666666665521,0.9381896002470014
11745275_x_at,0.20994033333333295,0.6442501238442336
11745276_a_at,0.07005933333333303,0.5641980255945264
11745277_a_at,0.26570766666666756,0.3416306414169478
11745278_a_at,0.02049999999999974,0.9493647471246651
11745279_a_at,0.05850166666666645,0.8151695800782754
11745280_x_at,0.023421666666666674,0.9536336599229984
11745281_at,-0.16933766666666683,0.43674645213049684
11745282_a_at,-0.18092766666666682,0.41417239926551036
11745283_a_at,0.5465606666666671,0.06647570288960593
11745284_x_at,0.3907239999999996,0.16380284523013788
11745285_x_at,0.8290933333333346,0.09014579446577554
11745286_a_at,-0.5939013333333323,0.1160784593724962
11745287_a_at,0.051810000000000134,0.6927688717259561
11745288_a_at,0.07469833333333353,0.5374033153590767
11745289_a_at,-0.4149753333333326,0.01811635631968515
11745290_a_at,-0.19635566666666637,0.36743748542435645
11745291_a_at,0.31171099999999985,0.057150809253159844
11745292_a_at,0.18462066666666654,0.5844507884030254
11745293_x_at,0.8971616666666673,0.020790375437221988
11745294_a_at,0.15632100000000104,0.30356637061770714
11745295_a_at,0.01089999999999991,0.9641490369494455
11745296_at,0.2855629999999998,0.22479403268959433
11745297_x_at,-0.5605293333333332,0.04745317041144293
11745298_s_at,0.15664833333333394,0.4099667488681704
11745299_x_at,-0.0779913333333333,0.6702614931965152
11745300_a_at,-0.4598846666666674,0.06568598273830237
11745301_a_at,0.12176600000000004,0.6052394659044015
11745302_a_at,0.6400360000000012,0.020128972268310247
11745303_at,-0.09072099999999939,0.7143425956027056
11745304_s_at,-0.08818733333333384,0.7483544570065477
11745305_at,0.12279066666666694,0.6077558446001011
11745306_a_at,0.29336199999999835,0.07378898501001208
11745307_a_at,-0.09770266666666583,0.5215591789199591
11745308_at,0.2060193333333329,0.26028533215779376
11745309_a_at,0.03297233333333338,0.8920247849219406
11745310_s_at,-0.08056133333333326,0.6327060254135524
11745311_a_at,0.4996966666666678,0.07276024868342414
11745312_x_at,0.3496253333333339,0.10247110420373644
11745313_a_at,0.19153600000000193,0.27091635647852325
11745314_a_at,0.33666566666666764,0.30178016955323217
11745315_a_at,-0.21912933333333484,0.24440440890519324
11745316_x_at,-0.3293550000000005,0.09585599442520665
11745317_at,-0.13008766666666638,0.3297009819810612
11745318_x_at,-0.11141000000000112,0.40927348539576
11745319_s_at,-0.09071966666666764,0.6665904462059685
11745320_x_at,-0.6720693333333339,0.12423069047078782
11745321_a_at,0.005315333333333339,0.9584832542606385
11745322_x_at,-0.016323333333334133,0.7247289611150395
11745323_a_at,0.39192466666666625,0.10768432481529143
11745324_s_at,-0.15363733333333363,0.2939336491604557
11745325_a_at,0.16309633333333373,0.3796829287537935
11745326_x_at,0.35960900000000073,0.09471771682999003
11745327_a_at,-0.32397266666666624,0.2295927903577967
11745328_a_at,0.4890216666666678,0.18307914129080238
11745329_a_at,-0.2520833333333332,0.1472404241628419
11745330_a_at,-0.2306533333333345,0.03735203914894922
11745331_s_at,0.23831733333333283,0.1490016845391964
11745332_a_at,0.1628143333333334,0.41138362712615084
11745333_a_at,0.11434966666666746,0.15414503982961425
11745334_a_at,0.20111266666666694,0.4683312464293189
11745335_a_at,0.08299199999999995,0.7225316649201213
11745336_a_at,-0.6326663333333329,0.18603975559198854
11745337_a_at,0.46236133333333473,0.03732912233543318
11745338_a_at,-0.1784613333333338,0.22716340482222638
11745339_at,-0.10651266666666692,0.18092029997346076
11745340_x_at,0.11683866666666631,0.7038113458822138
11745341_a_at,0.018064000000000746,0.9144483350844126
11745342_at,-0.08913633333333237,0.5477249772358358
11745343_a_at,0.28103166666666635,0.38215883426095293
11745344_a_at,0.6177380000000001,0.06984350548535569
11745345_x_at,0.22529666666666603,0.14187950300315558
11745346_a_at,0.3661906666666668,0.11965381016227901
11745347_a_at,0.04638066666666596,0.4631868418140957
11745348_x_at,-0.1227229999999997,0.27060025078081484
11745349_a_at,0.031890666666666956,0.8787690619596541
11745350_x_at,0.15484533333333328,0.6149621666323442
11745351_a_at,0.6939469999999996,0.0555664981375795
11745352_a_at,0.019240666666666684,0.9295808709218756
11745353_a_at,-0.08444333333333454,0.5566632232068693
11745354_x_at,-0.0414093333333323,0.3701133444130289
11745355_a_at,-0.17744400000000038,0.05655529146868439
11745356_a_at,0.4163496666666662,0.1949881169535405
11745357_x_at,0.038148000000000515,0.8203148028399777
11745358_a_at,-0.056473333333333375,0.8438444669001087
11745359_a_at,-0.08234366666666659,0.5586960525622348
11745360_a_at,-0.0025643333333329466,0.9894278673656811
11745361_a_at,-0.8183023333333344,0.020025076112200814
11745362_x_at,-0.04380333333333475,0.32158722809523915
11745363_at,0.1335040000000003,0.49247695857985135
11745364_a_at,0.21234899999999968,0.5674204879577586
11745365_at,0.20692333333333313,0.3514957411296752
11745366_x_at,0.09251400000000043,0.3487493283994313
11745367_a_at,0.10881500000000077,0.766621100495175
11745368_a_at,0.2577960000000008,0.06591793279883112
11745369_x_at,0.2519653333333336,0.21031873675662052
11745370_a_at,0.012224333333333615,0.9379147882591
11745371_a_at,-0.1036666666666668,0.09388414594346595
11745372_a_at,-0.05580066666666639,0.7791838748330745
11745373_a_at,0.05580433333333312,0.9031648150404233
11745374_a_at,-0.14544933333333265,0.4329607168805896
11745375_x_at,0.04996366666666674,0.7089118161482723
11745376_a_at,0.07342966666666761,0.650086682448942
11745377_x_at,1.272031666666666,0.01434281349154646
11745378_a_at,-0.23318133333333346,0.17176039076247765
11745379_x_at,-0.03256800000000126,0.8037059911287837
11745380_a_at,0.010837666666666301,0.869760202491069
11745381_a_at,0.01596166666666754,0.9460471533154038
11745382_x_at,-0.076678666666667,0.5392015939623438
11745383_a_at,-0.249911,0.07387249260601957
11745384_s_at,-0.19833000000000212,0.03038895950558861
11745385_at,0.04011833333333348,0.8912747155462645
11745386_a_at,-0.05231766666666715,0.7222599866151744
11745387_a_at,0.6453176666666662,0.013999637381877275
11745388_x_at,1.4892359999999996,0.08276025349523906
11745389_x_at,-0.22412366666666728,0.16637924315582925
11745390_a_at,0.1643583333333325,0.4246416662693426
11745391_x_at,-0.24321666666666708,0.09130580124038261
11745392_a_at,0.1361220000000003,0.4514234869225564
11745393_x_at,0.36305099999999957,0.12194659409835974
11745394_x_at,0.22779599999999967,0.31895298982799253
11745395_a_at,0.009691000000000116,0.932483115278322
11745396_x_at,-0.12693966666666645,0.32381122821901265
11745397_a_at,-0.12322233333333354,0.7498836569933833
11745398_a_at,0.2656023333333337,0.3114630792843407
11745399_a_at,0.1972366666666665,0.14487658403743653
11745400_a_at,0.30168033333333266,0.5350507527472896
11745401_x_at,-0.06980766666666627,0.6766611038670423
11745402_a_at,-0.1818663333333328,0.41745043396379394
11745403_a_at,-0.17347466666666733,0.4230912322179212
11745404_a_at,-0.24833233333333382,0.15532088288596274
11745405_x_at,0.0634699999999997,0.8520431605306625
11745406_a_at,0.12805233333333277,0.32776893004997554
11745407_s_at,0.04368000000000016,0.776337451381468
11745408_a_at,-0.1980070000000005,0.5380172769728356
11745409_a_at,-0.10589233333333326,0.7013246631140503
11745410_a_at,-0.015897333333334096,0.9243122374479662
11745411_a_at,-0.26939700000000055,0.1047593513226875
11745412_s_at,0.07495899999999978,0.524338199942956
11745413_a_at,0.023791666666666877,0.8824062757037833
11745414_a_at,0.020450333333332793,0.878135106385727
11745415_a_at,0.2540260000000014,0.07164243412254251
11745416_x_at,0.26257099999999944,0.0555664981375795
11745417_a_at,0.6621496666666666,0.04787259354602006
11745418_a_at,-0.042946666666666466,0.9239271704042088
11745419_a_at,-0.2083043333333343,0.37928991930703304
11745420_a_at,0.06226933333333351,0.7665880565498417
11745421_a_at,-0.33392266666666615,0.2928722047969786
11745422_a_at,-0.09702666666666637,0.5577855282129299
11745423_x_at,-0.018839333333334096,0.8402964522523434
11745424_a_at,0.43888733333333363,0.15641996398360936
11745425_a_at,-0.7382863333333329,0.052305474689263706
11745426_a_at,0.2463229999999994,0.09884280460271483
11745427_x_at,0.14734433333333374,0.2199937949860622
11745428_a_at,-0.030692000000001052,0.8859871946240456
11745429_x_at,-0.06554699999999958,0.4296717063917795
11745430_x_at,0.02592166666666662,0.9075171682233748
11745431_a_at,0.2023796666666673,0.41954758092235434
11745432_a_at,0.20962499999999995,0.443647128623953
11745433_a_at,0.8278000000000008,0.04196478732755884
11745434_a_at,-0.42963299999999993,0.2562442110998249
11745435_a_at,-0.013235666666666646,0.9334656074333164
11745436_a_at,-0.11646966666666714,0.7407727416976132
11745437_a_at,-0.05550366666666662,0.7341080491698907
11745438_x_at,0.3140370000000008,0.3951464370184885
11745439_x_at,0.1587343333333342,0.08721737414094215
11745440_s_at,0.13501300000000072,0.19056211606958515
11745441_x_at,-0.8956716666666669,0.043033745759335676
11745442_x_at,0.578786,0.1754445583675306
11745443_x_at,0.7866126666666666,0.04583630424479469
11745444_a_at,-0.4960846666666665,0.06440803149718248
11745445_a_at,0.004684333333333512,0.9837316115971088
11745446_x_at,-0.08617766666666693,0.6827808921197738
11745447_x_at,-0.03805899999999962,0.48374447081265326
11745448_a_at,0.08458800000000011,0.7841308178072
11745449_x_at,-0.08331033333333338,0.6490381079092855
11745450_a_at,-0.4702559999999991,0.04287399470227902
11745451_x_at,0.24128966666666507,0.10392605056921689
11745452_a_at,-0.2174203333333331,0.5330753837401138
11745453_x_at,-0.2993306666666662,0.40985525101106673
11745454_a_at,0.032033999999999896,0.9243403758990865
11745455_a_at,0.03466433333333452,0.8151695800782754
11745456_a_at,0.14070433333333332,0.25369084075601966
11745457_a_at,0.49501466666666616,0.1747617540675992
11745458_a_at,-0.23818100000000086,0.3139020800866067
11745459_a_at,0.09345700000000079,0.4378086988947512
11745460_at,0.07380233333333308,0.12897900684442334
11745461_s_at,0.5060736666666661,0.16240246192860994
11745462_a_at,0.2831233333333323,0.06114455921521968
11745463_x_at,0.2854100000000006,0.03060791877532152
11745464_x_at,-0.29945933333333485,0.043041129749845766
11745465_x_at,-0.09573099999999979,0.4621892114414162
11745466_a_at,-0.15841466666666726,0.7105335964798349
11745467_a_at,-0.08651566666666533,0.5594412202355646
11745468_a_at,-0.023420999999999914,0.90059301881548
11745469_a_at,-0.33964866666666715,0.05525222860597365
11745470_x_at,-0.23614633333333224,0.05464645216375736
11745471_a_at,0.05231666666666612,0.6041541511651841
11745472_a_at,0.11269299999999971,0.4430164721719834
11745473_a_at,-0.1040633333333334,0.7773873930731988
11745474_a_at,0.06239500000000042,0.6671460338397002
11745475_a_at,-0.08726366666666596,0.7599103686088351
11745476_a_at,0.1264063333333345,0.19523619091815003
11745477_x_at,0.14073233333333368,0.20176699438843237
11745478_at,-0.18986566666666738,0.3919932005170983
11745479_a_at,0.45934233333333374,0.19116616635970216
11745480_s_at,-0.07709600000000005,0.6708621767187045
11745481_x_at,0.087639666666667,0.636281041818369
11745482_s_at,0.26333866666666594,0.13657832834488712
11745483_s_at,-0.1278800000000011,0.10249170060439267
11745484_s_at,0.20111900000000116,0.34782572948052154
11745485_a_at,0.05622533333333335,0.8990951456940097
11745486_x_at,-0.15805133333333377,0.40997519153946393
11745487_a_at,0.1384063333333332,0.34282357754753195
11745488_s_at,0.3265153333333335,0.10095363108631909
11745489_s_at,0.05754099999999962,0.5106402241310374
11745490_s_at,0.35317766666666683,0.1502619525721205
11745491_s_at,0.17043066666666684,0.5215623141237327
11745492_a_at,0.3571116666666665,0.2713688837426183
11745493_a_at,0.09294799999999892,0.26138174921333046
11745494_x_at,-0.3464096666666654,0.04270064918958855
11745495_a_at,0.2186453333333338,0.22231173554376216
11745496_a_at,-0.05477666666666714,0.2994525653423666
11745497_s_at,0.4444046666666672,0.051970528787346496
11745498_a_at,0.07829933333333372,0.660221181756372
11745499_x_at,0.0429803333333334,0.4786676693895292
11745500_a_at,-0.18162533333333286,0.3006964769099565
11745501_s_at,0.10803366666666614,0.673949671890508
11745502_s_at,0.2389320000000006,0.21212818648158044
11745503_x_at,-0.04698666666666895,0.1196814347132365
11745504_a_at,-0.24852399999999886,0.1015885088180807
11745505_x_at,0.10734833333333427,0.5521690634628028
11745506_s_at,-0.3327463333333345,0.08959036172189316
11745507_a_at,0.005653999999999826,0.9775718985462923
11745508_x_at,0.19496266666666706,0.17475685020966195
11745509_a_at,-0.7625853333333339,0.13365977524076494
11745510_s_at,0.4848289999999995,0.2160089723221711
11745511_a_at,0.26963866666666725,0.2095752234779127
11745512_a_at,-0.2030426666666667,0.44075186794491866
11745513_a_at,0.16780599999999968,0.7197624388482864
11745514_x_at,0.05755500000000069,0.6368045623689955
11745515_a_at,0.11909100000000006,0.18247355675918792
11745516_a_at,0.4346850000000009,0.10616582820618767
11745517_s_at,0.10985333333333358,0.13399054571405516
11745518_a_at,-0.2852730000000001,0.037289213998540405
11745519_a_at,0.31193700000000124,0.16576092339029558
11745520_s_at,0.2343390000000003,0.09151448654792918
11745521_x_at,0.2501866666666661,0.2899428521290431
11745522_a_at,-0.3643593333333328,0.09795972068167705
11745523_a_at,-0.1479206666666668,0.7273533095576249
11745524_a_at,0.40583133333333254,0.1907183638066944
11745525_x_at,-0.01027066666666654,0.9246165195153188
11745526_a_at,-0.1228553333333331,0.6479989512993618
11745527_a_at,-0.503185666666667,0.27953629507890854
11745528_a_at,0.1041609999999995,0.6813831374699293
11745529_a_at,-0.15792666666666655,0.5192753239580679
11745530_at,0.05521966666666689,0.8049996726542613
11745531_a_at,0.2708373333333336,0.06676538177040506
11745532_a_at,0.38874100000000045,0.3409612369714601
11745533_x_at,0.3139976666666655,0.01796854801792133
11745534_a_at,-0.03461933333333267,0.7114494193370443
11745535_a_at,0.016413333333332947,0.724317341209888
11745536_a_at,-0.050928666666665734,0.7161633783434386
11745537_a_at,0.4335209999999998,0.1251638810808249
11745538_a_at,0.053525333333333425,0.538039600787135
11745539_a_at,-0.14752600000000005,0.43650442041826976
